title,price,categoryName,address,neighborhood,street,city,postalCode,state,countryCode,website,phone,phoneUnformatted,claimThisBusiness,location,totalScore,permanentlyClosed,temporarilyClosed,placeId,categories,fid,cid,reviewsCount,imagesCount,imageCategories,scrapedAt,googleFoodUrl,hotelAds,openingHours,peopleAlsoSearch,placesTags,reviewsTags,additionalInfo,gasPrices,url,searchPageUrl,searchString,language,rank,isAdvertisement,imageUrl,kgmid,search_service,search_metro,batch_number,scraped_timestamp,reviewsDistribution,additionalOpeningHours,isExternalServicePlace,externalId,description,reserveTableUrl
Arise Constructions & Remodels,,Construction company,"44 Cook St #100, Denver, CO 80206",Cherry Creek,44 Cook St #100,Denver,80206,Colorado,US,https://www.ariseconstructions.com/,(303) 780-7387,+13037807387,False,"{'lat': 39.7168384, 'lng': -104.9469989}",4.5,False,False,ChIJ-0SJ1Bp9bIcROP23HwQxy1s,"['Construction company', 'Bathroom remodeler', 'Concrete contractor', 'Contractor', 'Home builder', 'Kitchen remodeler', 'Remodeler', 'Structural engineer']",0x876c7d1ad48944fb:0x5bcb31041fb7fd38,6614434371505487160,63.0,73.0,[],2026-03-02T07:57:22.278Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 6\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Arise%20Constructions%20%26%20Remodels&query_place_id=ChIJ-0SJ1Bp9bIcROP23HwQxy1s,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.76426895,-105.06013260999227,13z?hl=en","general contractor near Denver, CO",en,40,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRALvpodsZya7lTPqtjUNzndjbpNTbhDwx3vTAb7jHbv3XX6lFVHPli953IEvXuSo7jsjXhexzegjvQdlis4Y3mkhUeXemD5xq-XdLP8iEZTa3i6x1wRoumyyOqSypGQ6VUyib=w408-h272-k-no,/g/11fwxsgrfj,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591775,"{'oneStar': 5, 'twoStar': 3, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 55}",,,,,
Head West Construction,,General contractor,"3349 W 33rd Ave, Denver, CO 80211",West Highland,3349 W 33rd Ave,Denver,80211,Colorado,US,https://headwestconstruction.com/,(720) 837-6896,+17208376896,False,"{'lat': 39.7640869, 'lng': -105.0312626}",5.0,False,False,ChIJ7VyW3cSJdAkRQcJ4yGI3w7I,['General contractor'],0x97489c4dd965ced:0xb2c33762c878c241,12881200256619430465,7.0,10.0,[],2026-03-02T07:57:24.449Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],,[],https://www.google.com/maps/search/?api=1&query=Head%20West%20Construction&query_place_id=ChIJ7VyW3cSJdAkRQcJ4yGI3w7I,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.76426895,-105.06013260999227,13z?hl=en","general contractor near Denver, CO",en,46,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo31NtJ49TI0oZ-lazxtnynPAJ2VL3EJ16Sw8H4s_lXg3tog28MA3jag_TimMwtxPRk3Mdd4jV7I32tqEbmMsrUsJwDAxz1ZTiE4mkW_ou_5PmTdnPS-9TgkHZAy3rbB5OWjGo_srbszQQL=w408-h306-k-no,/g/11m75x14j3,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591777,"{'oneStar': 0, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 7}",,,,,
Mortenson Company,,General contractor,"3083 Walnut St Suite 300, Denver, CO 80205",River North Art District,3083 Walnut St Suite 300,Denver,80205,Colorado,US,https://www.mortenson.com/denver,(303) 295-2511,+13032952511,False,"{'lat': 39.763825, 'lng': -104.9807919}",3.9,False,False,ChIJEWaxL8N4bIcRCttceoIOzm8,"['General contractor', 'Construction company', 'Real estate developer']",0x876c78c32fb16611:0x6fce0e827a5cdb0a,8056392736973839114,45.0,12.0,[],2026-03-02T07:57:24.450Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Onsite services': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Mortenson%20Company&query_place_id=ChIJEWaxL8N4bIcRCttceoIOzm8,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.76426895,-105.06013260999227,13z?hl=en","general contractor near Denver, CO",en,47,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq0WWal9TChHDxa3izw3sFguxqEO1ejgygpmktsK_IhmoBPK4J-kyYSqmge06QfEMt0aapfAdP28J94HO6PHL3vFS1V4zkGlAKRHt9Ju8JTMwfDx2DUy3se3tRyNpfkOZe5BKsT=w408-h306-k-no,/g/1tvym800,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591779,"{'oneStar': 11, 'twoStar': 0, 'threeStar': 1, 'fourStar': 3, 'fiveStar': 30}",,,,,
"Ascent Contracting, Inc",,General contractor,"3016 W 32nd Ave, Denver, CO 80211",West Highland,3016 W 32nd Ave,Denver,80211,Colorado,US,http://www.ascentcontractinginc.com/,(720) 282-9080,+17202829080,False,"{'lat': 39.7618059, 'lng': -105.0259145}",4.5,False,False,ChIJoZCGdcGBa4cR2A8eJ-pF2FI,['General contractor'],0x876b81c1758690a1:0x52d845ea271e0fd8,5969598178060537816,17.0,62.0,[],2026-03-02T07:57:24.450Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Online estimates': True}, {'Onsite services': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Ascent%20Contracting%2C%20Inc&query_place_id=ChIJoZCGdcGBa4cR2A8eJ-pF2FI,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.76426895,-105.06013260999227,13z?hl=en","general contractor near Denver, CO",en,48,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6XfnZ5V3f8bwwg2Aoi5iiE52FaqsmESrUkqPQUHFsQG2YSqx1LkoLDNYu47p-tI1J36Sul_HMxYVigRjDJ1EpnTwrTZ3Z4EJyinfkQoqMMZg_jfmVT036g3IYJoTxnldvQhc=w408-h611-k-no,/g/11h0cc_lcp,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591781,"{'oneStar': 2, 'twoStar': 0, 'threeStar': 0, 'fourStar': 1, 'fiveStar': 14}",,,,,
Oakwood Falls Contracting,,Carpenter,,,,,,,,http://www.oakwoodfallscontracting.com/,(720) 461-8801,+17204618801,False,"{'lat': 39.773741, 'lng': -104.9517389}",5.0,False,False,ChIJIc__xZOJa4cRswNvtx_G6Ug,"['Carpenter', 'Construction company', 'Service establishment', 'Remodeler']",0x876b8993c5ffcf21:0x48e9c61fb76f03b3,5253948279828186035,76.0,484.0,[],2026-03-02T07:57:24.450Z,,[],"[{'day': 'Monday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': '9\u202fAM to 3\u202fPM'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],{'Service options': [{'Online estimates': True}]},[],https://www.google.com/maps/search/?api=1&query=Oakwood%20Falls%20Contracting&query_place_id=ChIJIc__xZOJa4cRswNvtx_G6Ug,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.76426895,-105.06013260999227,13z?hl=en","general contractor near Denver, CO",en,49,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepixh_mG1WUcdwYtbrz0MUucu36siiIfunAzavo4kUB6NtBAD1mMOU2EWnwcUJI0fQnO5TMeKtcN_2qYE7LgdklSEXOfAXjcsF2UBVhcisX88vl-p1y44J8JH2jRJCMJYLxMtK6RA=w408-h306-k-no,/g/11q3c5b_1w,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591782,"{'oneStar': 0, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 76}",,,,,
"McCarthy Building Companies, Inc.",,General contractor,"1701 Platte St Suite 220, Denver, CO 80202",Highland,1701 Platte St Suite 220,Denver,80202,Colorado,US,https://www.mccarthy.com/locations/denver?utm_source=channelview&utm_medium=organic&utm_campaign=local,(720) 931-5340,+17209315340,False,"{'lat': 39.7588427, 'lng': -105.0065293}",5.0,False,False,ChIJzZ79NJV4bIcRBxz_w5UsZHU,['General contractor'],0x876c789534fd9ecd:0x75642c95c3ff1c07,8458935021858659335,10.0,3.0,[],2026-03-02T07:57:24.450Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}], 'Parking': [{'On-site parking': True}, {'Paid parking lot': True}, {'Paid street parking': True}]}",[],https://www.google.com/maps/search/?api=1&query=McCarthy%20Building%20Companies%2C%20Inc.&query_place_id=ChIJzZ79NJV4bIcRBxz_w5UsZHU,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.76426895,-105.06013260999227,13z?hl=en","general contractor near Denver, CO",en,51,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep87NDcSHwTxQXx7atpF-QmU8Zjn5HqCcagPKFkC3y9fqa7p5WumtHSCTtm0Zh81lclo2-pVt3XcRoHv1LzDJuAvBfhU3dzwsydV777wiInZz7S1PIH5oiU8N2F95ltiKGwQhxx=w408-h301-k-no,/g/11dfjzzy0p,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591784,"{'oneStar': 0, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 10}",,,,,
Echo Company Constructors,,General contractor,"600 17th St UNIT 2800, Denver, CO 80202",Central Business District,600 17th St UNIT 2800,Denver,80202,Colorado,US,https://echocompanyusa.com/,(720) 788-1338,+17207881338,False,"{'lat': 39.745332, 'lng': -104.9907686}",4.5,False,False,ChIJT9EZKNd4bIcRhydtdVkqrvc,"['General contractor', 'Home builder', 'Real estate agent']",0x876c78d72819d14f:0xf7ae2a59756d2787,17847248937026398087,16.0,13.0,[],2026-03-02T07:57:24.450Z,,[],"[{'day': 'Monday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'From the business': [{'Identifies as veteran-owned': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Echo%20Company%20Constructors&query_place_id=ChIJT9EZKNd4bIcRhydtdVkqrvc,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.76426895,-105.06013260999227,13z?hl=en","general contractor near Denver, CO",en,54,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcVMBDr-2wjbaORVrwUZa9j6DyqHzX9xAZUYmVjVpZpbaLFSMjQihxqfleh-Ys_xL2cZc8-GemFqNpwDrFF1YaPwMsCmQgv86M9ULSHH4iG5EY3OSFrSHPDWHbO9L-LFwL7I-9Bw=w408-h272-k-no,/g/11c525jn67,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591786,"{'oneStar': 2, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 14}",,,,,
B&B Design Build (Basements & Beyond),,Remodeler,"921 Santa Fe Dr, Denver, CO 80204",Central,921 Santa Fe Dr,Denver,80204,Colorado,US,http://www.basementsandbeyond.com/,(303) 595-0901,+13035950901,False,"{'lat': 39.730911, 'lng': -104.998878}",4.9,False,False,ChIJp5Gq8jF_bIcR4AaYLC_LmAY,['Remodeler'],0x876c7f31f2aa91a7:0x698cb2f2c9806e0,475353164159649504,64.0,97.0,[],2026-03-02T07:57:24.450Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Onsite services': True}, {'Online estimates': False}]}",[],https://www.google.com/maps/search/?api=1&query=B%26B%20Design%20Build%20(Basements%20%26%20Beyond)&query_place_id=ChIJp5Gq8jF_bIcR4AaYLC_LmAY,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.76426895,-105.06013260999227,13z?hl=en","general contractor near Denver, CO",en,57,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerfUOB7CuIMzxl6I6SXatzwYWeIiTqrk24wgVE29tcKIQpjtgdq4D-ft_PQaw-zsY6PgTM24C51gF3sIZ2pifrceN3B1nHTWBqqeHEtTbj-m6KetruyVKbbzFww3HQEJ67m-yM=w408-h306-k-no,/g/1trplpv7,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591788,"{'oneStar': 1, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 63}",,,,,
Denver Urban Builders,,General contractor,"2806 Speer Blvd, Denver, CO 80211",Highland,2806 Speer Blvd,Denver,80211,Colorado,US,https://www.denverurbanbuilders.net/,(720) 902-5773,+17209025773,False,"{'lat': 39.7578812, 'lng': -105.0185985}",4.4,False,False,ChIJaTtvOEV5bIcRH-uYZ6kaWho,['General contractor'],0x876c7945386f3b69:0x1a5a1aa96798eb1f,1898859507779955487,9.0,14.0,[],2026-03-02T07:57:24.450Z,,[],"[{'day': 'Monday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': '7\u202fAM to 5\u202fPM'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],{'Accessibility': [{'Wheelchair accessible parking lot': True}]},[],https://www.google.com/maps/search/?api=1&query=Denver%20Urban%20Builders&query_place_id=ChIJaTtvOEV5bIcRH-uYZ6kaWho,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.76426895,-105.06013260999227,13z?hl=en","general contractor near Denver, CO",en,58,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepXIJ8KXSJ2Y1oAWOvCo2DSBjl03RtjLPyhwbqXhMlGlmp6_TbOFDpWUYK3oMXe1Z_3aPT7QnSMC4UUaTlD2US3wM6CtP0J5dLABAkjO8OsYFOi0Wg9SOEyHgX7kqxkim6-WZG4=w408-h282-k-no,/g/11qmqsh10y,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591789,"{'oneStar': 1, 'twoStar': 0, 'threeStar': 0, 'fourStar': 1, 'fiveStar': 7}",,,,,
Prenvalley Builders,,General contractor,"5180 Fox St Suite 4, Denver, CO 80216",North Denver,5180 Fox St Suite 4,Denver,80216,Colorado,US,http://prenvalleybuilders.com/,(720) 722-0664,+17207220664,False,"{'lat': 39.7903665, 'lng': -104.9938337}",5.0,False,False,ChIJh7g81PmHa4cRUlPy9ZSq6uA,"['General contractor', 'Architectural designer', 'Bathroom remodeler', 'Construction company', 'Home builder', 'Kitchen remodeler']",0x876b87f9d43cb887:0xe0eaaa94f5f25352,16206953765804331858,41.0,40.0,[],2026-03-02T07:57:24.450Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Online estimates': False}], 'Accessibility': [{'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Prenvalley%20Builders&query_place_id=ChIJh7g81PmHa4cRUlPy9ZSq6uA,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.76426895,-105.06013260999227,13z?hl=en","general contractor near Denver, CO",en,59,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQaGc50ZTtWZ8_Qk3-f6KCbRUbYeqiIdP4keglsoguc_g3mw6NobqGLrIYN-v7SQpGLll6tPYx4vDNSVEXWlVwrWttfGBBLmkbDfMIR9Db-Kl-eK9QXgHPQe87CHT0YURIO4jR=w408-h318-k-no,/g/11rfyhqyr2,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591791,"{'oneStar': 0, 'twoStar': 0, 'threeStar': 0, 'fourStar': 0, 'fiveStar': 41}",,,,,
Excel Construction Group,,Roofing contractor,"1205 S Platte River Dr #104, Denver, CO 80223",Ruby Hill,1205 S Platte River Dr #104,Denver,80223,Colorado,US,https://www.excelcg.com/colorado/denver-county/denver/,(720) 927-4500,+17209274500,False,"{'lat': 39.6942338, 'lng': -104.9948379}",4.8,False,False,ChIJ5bjlakN_bIcRnM2_p3-eNZM,"['Roofing contractor', 'Construction company', 'Roofing supply store', 'Solar energy system service', 'Waterproofing service']",0x876c7f436ae5b8e5:0x93359e7fa7bfcd9c,10607558768453471644,71.0,208.0,[],2026-03-02T07:57:25.773Z,,[],"[{'day': 'Monday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Tuesday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Wednesday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Thursday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Friday', 'hours': '9\u202fAM to 5\u202fPM'}, {'day': 'Saturday', 'hours': '10\u202fAM to 2\u202fPM'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Online estimates': True}, {'Onsite services': True}], 'Accessibility': [{'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Excel%20Construction%20Group&query_place_id=ChIJ5bjlakN_bIcRnM2_p3-eNZM,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.65881884649949,-104.9232471366641,13z?hl=en","general contractor near Denver, CO",en,2,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepK4xP22vEwQC_JBJlpfE7fY27b4D2yg2bo2pt0rj2k3LWQY1_tSPRfX-n8ZUn8UzE5BBKnaIUfyYWgJ59frhXcfORY2Nvk47ptWBKCSdiZzHsstOoto7akMQ_MfrkhkWlOpLie=w408-h306-k-no,/g/11j6r8gnpg,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591793,,,,,,
Jordy Construction,,Construction company,"1212 S Broadway #100, Denver, CO 80210",South Denver,1212 S Broadway #100,Denver,80210,Colorado,US,http://www.jordyconstruction.com/,(303) 744-6106,+13037446106,False,"{'lat': 39.6945644, 'lng': -104.9872476}",4.0,False,False,ChIJ5SZjPat_bIcRQtPxZvVV7CU,"['Construction company', 'General contractor']",0x876c7fab3d6326e5:0x25ec55f566f1d342,2732653586389521218,16.0,1.0,[],2026-03-02T07:57:25.773Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}]}",[],https://www.google.com/maps/search/?api=1&query=Jordy%20Construction&query_place_id=ChIJ5SZjPat_bIcRQtPxZvVV7CU,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.65881884649949,-104.9232471366641,13z?hl=en","general contractor near Denver, CO",en,3,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MIhuH8cqX1R4RunphNVxJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.32447&pitch=0&thumbfov=100,/g/11b5pk1tzy,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591795,,,,,,
"Caliber Construction, LLC",,Custom home builder,"1925 E Kentucky Ave, Denver, CO 80209",South Denver,1925 E Kentucky Ave,Denver,80209,Colorado,US,https://caliber.co/,(877) 859-6533,+18778596533,False,"{'lat': 39.7004028, 'lng': -104.9644819}",4.6,False,False,ChIJQVxqZ-x4bIcRmd0KlobCqNE,['Custom home builder'],0x876c78ec676a5c41:0xd1a8c286960add99,15107538833313029529,31.0,129.0,[],2026-03-02T07:57:25.773Z,,[],"[{'day': 'Monday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Tuesday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Wednesday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Thursday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Friday', 'hours': '8\u202fAM to 4\u202fPM'}, {'day': 'Saturday', 'hours': 'Closed'}, {'day': 'Sunday', 'hours': 'Closed'}]",[],[],[],"{'Service options': [{'Onsite services': True}, {'Online estimates': False}]}",[],https://www.google.com/maps/search/?api=1&query=Caliber%20Construction%2C%20LLC&query_place_id=ChIJQVxqZ-x4bIcRmd0KlobCqNE,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.65881884649949,-104.9232471366641,13z?hl=en","general contractor near Denver, CO",en,5,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXEBuB2TiGVg2mw2BAcpUo49zHUnxbgAjQ2LDVcvjYYzNWXxCcM4kJdQzdI3EjsZXL9HRe1TT8dlTh8cTamzF6b9UllXu1wuOWwRJan0aGbAmSr7RmQxbZNQBqw_xNgfMP550L=w408-h272-k-no,/g/11clwn9848,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591797,,,,,,
Nehemiah General Contractors,,General contractor,"5700 E Evans Ave, Denver, CO 80222",Goldsmith,5700 E Evans Ave,Denver,80222,Colorado,US,https://nehemiahgc.com/,(303) 805-1975,+13038051975,False,"{'lat': 39.6780611, 'lng': -104.9207711}",4.7,False,False,ChIJtcGdMRp_bIcR67OytsDaKnY,"['General contractor', 'Bathroom remodeler', 'Construction company', 'Custom home builder', 'Deck builder', 'Home builder', 'Interior construction contractor', 'Interior designer', 'Kitchen remodeler', 'Remodeler']",0x876c7f1a319dc1b5:0x762adac0b6b2b3eb,8514858566731084779,15.0,47.0,[],2026-03-02T07:57:25.773Z,,[],[],[],[],[],"{'Service options': [{'Onsite services': True}, {'English': True}], 'Accessibility': [{'Wheelchair accessible entrance': True}, {'Wheelchair accessible parking lot': True}, {'Wheelchair accessible restroom': True}, {'Wheelchair accessible seating': True}], 'Parking': [{'Free parking lot': True}, {'On-site parking': True}]}",[],https://www.google.com/maps/search/?api=1&query=Nehemiah%20General%20Contractors&query_place_id=ChIJtcGdMRp_bIcR67OytsDaKnY,"https://www.google.com/maps/search/general%20contractor%20near%20Denver,%20CO/@39.65881884649949,-104.9232471366641,13z?hl=en","general contractor near Denver, CO",en,6,False,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer80h5QQLu160rufIl15ex_ECaZWceGCUVCmamgqc_s-45w__dowz1G6ZDeJmtHqe5dJ31vCgy5tSK4FTF38XD8iP7IKu2uVCVmWIs8SZpNdx1F_U-VZ6PF1lVX1rn33Wwv0sghNVcKj6p8=w408-h291-k-no,/g/11f5pl7hjg,general contractor,"Denver, CO",5,2026-03-02T01:57:37.591799,,,,,,
